well_id,best_model,best_rmse,best_mae,n_rows,fold
9426ec1e,Extra Trees Optimized,9.692705236568601,9.047295780116722,3923,4
94467f50,Linear Regression,11.275519626915534,9.552955605312711,5116,1
944f36b9,XGBoost Optimized,15.079040376217543,12.573398864695573,6035,2
94d813a4,XGBoost Optimized,20.394372818445238,15.662016350421073,6591,5
95b559e7,Random Forest,12.469310491520167,9.24432817119632,4638,4
95c8427f,Extra Trees Optimized,6.872976985830094,5.654956505082381,8051,3
96936c22,Extra Trees Optimized,6.514569594170022,4.468395158844212,4997,5
96ae5806,Linear Regression,106.1477267310587,105.72899937349713,11527,5
96b7eea1,Extra Trees Optimized,27.325954067692383,24.00490004850154,6078,1
9719aa04,Extra Trees Optimized,10.569307491686962,6.69186754207622,6665,1
974802e7,Extra Trees Optimized,18.079599443318067,12.541436690677534,7537,3
97cd5bf9,Extra Trees Optimized,10.785461137645619,6.917680811103853,5099,1
98177ced,Extra Trees Optimized,17.20751726837042,10.996626019946374,6789,5
9896fc0b,XGBoost Optimized,24.982040163902013,19.32997048713052,5109,4
98bc6f66,Extra Trees Optimized,5.387786972986726,4.459578482158722,7720,5
992c99e8,Extra Trees Optimized,8.931567450752791,7.546919066831643,6740,2
992ce078,Extra Trees Optimized,8.148016252361286,6.023449649968398,4661,1
99529c45,Extra Trees Optimized,40.87767136888523,29.336119246985838,7591,4
995ff498,Extra Trees Optimized,6.92644484600321,5.906390048940794,6127,3
999daf80,XGBoost Optimized,19.336537496710466,17.24700298193593,5439,2
9a6b0392,Extra Trees Optimized,56.793779112259486,48.691589886303014,5802,3
9a8ae0d6,Extra Trees Optimized,27.929644475933497,22.98679119476268,7835,1
9a95e33f,XGBoost Optimized,42.54195155842088,35.051034289365305,8156,4
9ab94eeb,Linear Regression,29.445096768027874,26.422912571553773,6372,5
9ad5410a,Random Forest,15.521421757760082,13.611531889075142,5749,1
9ae248be,Extra Trees Optimized,20.018960096437212,16.99654703454281,6655,2
9af1ffd0,XGBoost Optimized,14.732125769869734,11.372726689986598,5454,5
9b5b61c1,Extra Trees Optimized,18.433857970128113,14.955932172738278,7215,1
9b9e3b49,Random Forest,50.28566776018177,37.4341876726885,6875,2
9bd2bba3,Extra Trees Optimized,2.763335280136868,2.2702680248421228,9092,3
9c211c53,Extra Trees Optimized,24.677803384803102,17.625080607162158,8842,1
9c350a6a,Linear Regression,159.04029925134205,157.92836594877826,7794,3
9c8375f7,Extra Trees Optimized,6.434399395808155,5.70975194251097,5432,2
9d072e4c,Extra Trees Optimized,44.64327795439839,37.11591006508752,6798,2
9d3ec64c,Linear Regression,104.50236721507126,102.22401622020075,4937,5
9d4272e3,Extra Trees Optimized,15.952302761853142,14.034162922075906,5771,3
9d5e14d4,Extra Trees Optimized,8.568729242790106,6.887269160834567,6565,3
9da441ba,XGBoost Optimized,11.014889264266026,9.008747302150457,7283,2
